SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn_binary,Contract_encoded,InternetService_encoded,PaymentMethod_encoded,recency_risk,service_count,monetary_value,monthly_to_total_ratio,charge_per_month,clv_proxy,is_high_value,contract_stability,digital_engagement
0,0,0,1,1,0,0,0,0,1,0,0,0,49.0,49.0,0,0,1,3,0.5,2,49.0,0.98,24.5,24.5,0,0,1
0,1,1,30,1,1,0,0,1,0,1,1,1,100.05,3046.15,1,0,2,0,0.03225806451612903,5,3046.15,0.03283395960159493,3.22741935483871,2947.8870967741937,0,0,1
0,0,0,1,1,0,0,0,0,0,0,0,1,69.35,69.35,1,0,2,0,0.5,1,69.35,0.9857853589196873,34.675,34.675,0,0,1
0,1,0,17,0,0,0,1,0,0,1,1,1,49.8,836.35,0,0,1,1,0.05555555555555555,3,836.35,0.05947333850838956,2.7666666666666666,789.8861111111111,0,0,1
0,0,0,3,1,0,0,0,0,1,0,1,0,85.8,272.2,1,0,2,0,0.25,3,272.2,0.3140556368960469,21.45,204.14999999999998,0,0,0
0,1,1,67,1,1,1,0,1,0,1,1,1,79.7,5293.4,1,2,1,0,0.014705882352941176,6,5293.4,0.01505364158355999,1.1720588235294118,5215.555882352941,1,134,1
0,0,0,1,1,0,0,0,0,0,0,0,0,20.95,20.95,0,0,0,2,0.5,1,20.95,0.9544419134396356,10.475,10.475,0,0,1
1,0,0,1,1,1,0,0,0,0,0,0,0,50.55,50.55,1,0,1,1,0.5,2,50.55,0.9806013579049466,25.275,25.275,0,0,0
1,1,0,32,1,1,0,0,1,0,0,0,0,79.3,2570.0,0,0,2,1,0.030303030303030304,3,2570.0,0.0308440295604823,2.403030303030303,2492.121212121212,0,0,0
0,1,1,41,1,0,0,0,0,0,0,0,0,19.5,798.2,0,1,0,2,0.023809523809523808,1,798.2,0.024399399399399398,0.4642857142857143,779.1952380952381,0,41,1
0,1,0,1,1,0,0,0,0,0,1,0,1,80.55,80.55,1,0,2,0,0.5,2,80.55,0.987737584304108,40.275,40.275,0,0,1
0,0,0,1,1,0,0,0,0,0,0,0,0,44.15,44.15,0,0,1,2,0.5,1,44.15,0.9778516057585825,22.075,22.075,0,0,1
0,1,1,12,1,1,0,1,1,0,0,0,1,84.5,916.9,1,0,2,0,0.07692307692307693,4,916.9,0.09205795838326615,6.5,846.3692307692307,0,0,1
0,1,1,62,1,1,1,1,0,0,1,1,1,105.5,6487.2,0,0,2,0,0.015873015873015872,6,6487.2,0.016260287907277828,1.6746031746031746,6384.228571428572,1,0,1
0,0,0,22,1,0,0,1,0,0,0,1,1,84.3,1855.65,1,0,2,1,0.043478260869565216,3,1855.65,0.04540435731020925,3.6652173913043478,1774.9695652173914,0,0,1
0,0,1,17,1,1,0,1,1,1,0,0,1,92.7,1556.85,0,0,2,3,0.05555555555555555,5,1556.85,0.05950508713932664,5.15,1470.3583333333331,0,0,2
0,1,1,72,1,1,0,0,0,0,0,0,1,26.25,1988.05,0,2,0,2,0.0136986301369863,2,1988.05,0.013197254970966039,0.3595890410958904,1960.8164383561643,0,144,2
0,1,1,56,1,1,0,1,0,1,1,0,1,96.95,5432.2,0,0,2,3,0.017543859649122806,5,5432.2,0.017843996171685195,1.7008771929824562,5336.898245614035,1,0,2
0,0,0,9,1,0,0,0,0,0,0,0,1,20.45,147.55,0,0,0,3,0.1,1,147.55,0.13766408616627396,2.045,132.79500000000002,0,0,2
0,1,0,72,1,1,1,1,1,1,1,1,1,115.8,8424.9,0,2,2,2,0.0136986301369863,8,8424.9,0.013743338990493598,1.5863013698630137,8309.490410958902,1,144,2
0,0,0,20,1,0,1,1,1,1,1,1,1,108.2,2203.7,0,0,2,2,0.047619047619047616,7,2203.7,0.04907697192361773,5.152380952380953,2098.7619047619046,0,0,2
0,1,1,19,1,0,0,0,0,0,0,0,0,20.2,387.4,0,2,0,1,0.05,1,387.4,0.052008238928939236,1.01,368.03,0,38,0
0,0,0,2,1,0,0,0,0,0,0,0,1,67.75,116.65,1,0,2,0,0.3333333333333333,1,116.65,0.5758606034849129,22.583333333333332,77.76666666666668,0,0,1
0,0,0,53,0,0,0,0,1,1,1,1,0,54.9,3045.75,0,1,1,3,0.018518518518518517,4,3045.75,0.018019200787724624,1.0166666666666666,2989.347222222222,0,53,1
1,0,0,27,1,1,0,0,0,0,0,1,1,85.25,2287.25,1,0,2,0,0.03571428571428571,3,2287.25,0.0372555446301759,3.044642857142857,2205.5625,0,0,1
0,0,0,6,1,0,0,0,0,0,0,0,0,20.15,130.5,0,0,0,2,0.14285714285714285,1,130.5,0.1532319391634981,2.8785714285714286,111.85714285714286,0,0,1
0,1,1,9,1,1,0,0,1,0,1,0,1,90.35,767.9,0,1,2,0,0.1,4,767.9,0.11750552737677201,9.035,691.11,0,9,1
0,1,1,8,1,1,0,1,0,0,0,0,0,55.75,446.8,0,0,1,0,0.1111111111111111,3,446.8,0.124497543546226,6.194444444444445,397.15555555555557,0,0,0
0,1,1,71,1,1,1,1,1,1,1,1,0,114.6,8100.25,0,2,2,2,0.013888888888888888,8,8100.25,0.014145965128838141,1.5916666666666666,7987.746527777778,1,142,1
0,0,0,10,1,1,0,1,0,0,0,0,1,80.05,830.7,1,0,2,2,0.09090909090909091,3,830.7,0.09624864734880365,7.277272727272727,755.1818181818182,0,0,2
0,0,0,1,1,0,0,0,0,0,0,0,0,20.0,20.0,1,0,0,1,0.5,1,20.0,0.9523809523809523,10.0,10.0,0,0,0
0,1,0,71,0,0,1,1,1,1,1,1,0,66.8,4689.15,0,1,1,2,0.013888888888888888,6,4689.15,0.014242614841742801,0.9277777777777777,4624.022916666667,1,71,1
0,1,0,68,1,0,0,1,0,1,1,1,1,100.3,6754.35,0,1,2,0,0.014492753623188406,5,6754.35,0.014847491247677765,1.453623188405797,6656.460869565218,1,68,1
0,0,0,34,1,1,0,1,0,1,1,1,1,105.35,3540.65,0,0,2,0,0.02857142857142857,6,3540.65,0.029746022334222747,3.01,3439.4885714285715,0,0,1
0,0,0,26,1,0,0,1,1,1,0,0,1,85.2,2184.6,0,1,2,0,0.037037037037037035,4,2184.6,0.038982430453879946,3.1555555555555554,2103.688888888889,0,26,1
0,0,0,22,1,0,1,0,0,0,0,0,1,48.8,1054.6,1,0,1,3,0.043478260869565216,2,1054.6,0.046229632436528986,2.1217391304347823,1008.7478260869565,0,0,2
0,0,0,7,1,0,0,0,0,0,0,0,1,18.95,130.55,0,0,0,1,0.125,1,130.55,0.14405169137210183,2.36875,114.23125000000002,0,0,1
0,1,0,20,1,0,0,0,0,0,0,0,1,69.8,1540.35,0,0,2,2,0.047619047619047616,1,1540.35,0.04528497745482856,3.3238095238095235,1466.9999999999998,0,0,2
0,1,0,60,1,1,0,1,1,0,1,1,1,106.15,6411.25,0,0,2,0,0.01639344262295082,6,6411.25,0.016554251627743773,1.7401639344262296,6306.147540983607,1,0,1
0,1,1,72,1,0,0,0,0,0,0,0,0,20.55,1432.55,0,2,0,0,0.0136986301369863,1,1432.55,0.014335042377315059,0.28150684931506853,1412.9260273972602,0,144,0
1,1,0,72,1,1,0,1,1,0,1,1,1,105.75,7629.85,0,1,2,3,0.0136986301369863,6,7629.85,0.01385822025069291,1.4486301369863013,7525.331506849315,1,72,2
0,0,0,4,1,1,0,0,0,0,0,0,0,25.25,101.9,0,0,0,1,0.2,2,101.9,0.2453838678328474,5.05,81.52000000000001,0,0,0
0,1,1,16,1,0,0,0,0,0,0,0,0,19.75,313.4,0,0,0,0,0.058823529411764705,1,313.4,0.06281806615776082,1.161764705882353,294.9647058823529,0,0,0
1,1,0,62,1,1,1,0,1,0,1,1,1,104.85,6312.9,0,1,2,0,0.015873015873015872,6,6312.9,0.016606218026893046,1.6642857142857141,6212.695238095238,1,62,1
0,0,0,10,1,0,0,0,0,1,0,1,1,60.95,629.55,0,0,1,1,0.09090909090909091,3,629.55,0.09666164459598764,5.540909090909091,572.3181818181818,0,0,1
0,0,0,31,1,1,0,1,0,0,0,0,1,81.15,2640.55,0,0,2,0,0.03125,3,2640.55,0.03072059964793398,2.5359375,2558.0328125,0,0,1
0,1,0,71,1,0,0,0,0,0,0,0,0,19.1,1372.45,0,2,0,3,0.013888888888888888,1,1372.45,0.013906585605591758,0.2652777777777778,1353.3881944444445,0,142,1
0,0,0,58,1,0,0,0,0,0,0,0,0,20.8,1212.25,0,2,0,1,0.01694915254237288,1,1212.25,0.01714403461776221,0.3525423728813559,1191.7033898305085,0,116,0
0,1,1,70,1,1,1,1,1,1,1,1,1,90.15,6237.05,0,2,1,3,0.014084507042253521,8,6237.05,0.014451631519465219,1.269718309859155,6149.204225352113,1,140,2
0,1,0,71,1,1,1,1,1,1,1,1,0,90.1,6310.9,0,2,1,0,0.013888888888888888,8,6310.9,0.01427462412268889,1.2513888888888889,6223.248611111111,1,142,0
1,0,0,69,1,1,1,0,1,1,0,1,0,74.1,5031.0,0,2,1,3,0.014285714285714285,6,5031.0,0.014725755166931637,1.0585714285714285,4959.128571428571,1,138,1
1,0,0,1,1,1,0,0,0,0,0,1,1,85.05,85.05,1,0,2,0,0.5,3,85.05,0.9883788495061011,42.525,42.525,0,0,1
0,1,1,72,1,1,1,1,1,1,1,1,1,118.75,8672.45,0,2,2,2,0.0136986301369863,8,8672.45,0.013691207074462872,1.6267123287671232,8553.649315068493,1,144,2
0,1,0,26,1,0,0,0,0,1,0,1,0,85.9,2196.45,0,0,2,3,0.037037037037037035,3,2196.45,0.03909076429497828,3.1814814814814816,2115.1,0,0,1
0,1,0,33,1,1,0,0,1,1,0,1,1,95.0,3008.15,0,0,2,3,0.029411764705882353,5,3008.15,0.03157037701676553,2.7941176470588234,2919.675,0,0,2
0,1,1,10,1,0,0,0,0,0,0,0,0,20.15,220.8,0,2,0,1,0.09090909090909091,1,220.8,0.09084761045987375,1.8318181818181818,200.72727272727272,0,20,0
1,0,0,57,1,1,1,0,1,1,0,1,0,101.3,5779.6,0,2,2,3,0.017241379310344827,6,5779.6,0.017524132442998996,1.746551724137931,5679.951724137931,1,114,1
0,0,0,10,1,0,0,0,0,0,0,0,1,21.2,222.65,0,0,0,0,0.09090909090909091,1,222.65,0.09479096803040464,1.9272727272727272,202.4090909090909,0,0,1
0,1,1,39,1,1,0,0,0,0,0,0,1,24.2,914.6,0,1,0,1,0.025,2,914.6,0.02643075578855395,0.605,891.735,0,39,1
0,0,0,11,1,0,0,0,0,0,0,0,0,20.3,246.3,0,0,0,2,0.08333333333333333,1,246.3,0.08208653457339264,1.6916666666666667,225.775,0,0,1
0,1,1,21,1,0,0,1,1,1,1,1,1,102.8,2110.15,1,0,2,0,0.045454545454545456,6,2110.15,0.04869383985031854,4.672727272727273,2014.234090909091,0,0,1
0,1,1,68,1,1,0,1,1,1,1,1,0,85.3,5560.0,0,2,1,2,0.014492753623188406,7,5560.0,0.015338967811544686,1.236231884057971,5479.420289855073,1,136,1
0,0,0,18,1,1,0,0,1,0,1,0,1,89.6,1633.0,0,1,2,3,0.05263157894736842,4,1633.0,0.05483476132190942,4.71578947368421,1547.0526315789475,0,18,2
0,0,0,6,1,0,0,0,1,1,1,1,1,99.95,547.65,1,0,2,1,0.14285714285714285,5,547.65,0.18217442814180262,14.278571428571428,469.4142857142857,0,0,1
0,0,0,18,1,1,1,0,0,0,0,0,0,56.25,969.85,0,0,1,1,0.05263157894736842,3,969.85,0.057938919503527836,2.960526315789474,918.8052631578948,0,0,0
0,1,1,52,1,0,0,0,1,0,0,0,1,50.95,2610.65,0,1,1,2,0.018867924528301886,2,2610.65,0.019508739685639348,0.9613207547169812,2561.3924528301886,0,52,2
0,1,1,56,1,1,1,1,1,1,1,1,0,115.85,6567.9,0,2,2,1,0.017543859649122806,8,6567.9,0.017636133903697726,2.032456140350877,6452.673684210526,1,112,0
0,0,0,45,1,1,0,0,1,1,1,1,1,103.65,4747.85,0,0,2,2,0.021739130434782608,6,4747.85,0.021826336902618527,2.2532608695652177,4644.635869565218,1,0,2
0,0,0,67,1,1,0,0,0,0,0,0,1,26.1,1759.55,0,2,0,1,0.014705882352941176,2,1759.55,0.014824912669336289,0.38382352941176473,1733.6742647058825,0,134,1
0,1,0,3,0,0,1,0,0,1,0,0,0,35.1,101.1,0,0,1,1,0.25,2,101.1,0.3437806072477963,8.775,75.82499999999999,0,0,0
1,0,0,65,1,0,0,1,1,0,1,1,1,99.1,6496.15,0,0,2,2,0.015151515151515152,5,6496.15,0.015252841630561093,1.5015151515151515,6397.723484848485,1,0,2
0,1,0,63,1,1,0,1,0,1,0,1,0,67.25,4234.15,0,2,1,1,0.015625,5,4234.15,0.015879012549732598,1.05078125,4167.991406249999,1,126,0
0,1,1,11,1,1,0,0,0,0,0,0,0,25.0,300.7,0,2,0,1,0.08333333333333333,2,300.7,0.08286377195889957,2.0833333333333335,275.64166666666665,0,22,0
0,0,1,1,1,0,0,0,0,1,0,1,1,59.55,59.55,0,0,1,1,0.5,3,59.55,0.9834847233691164,29.775,29.775,0,0,1
0,0,0,55,1,1,0,0,1,0,1,1,1,77.8,4323.35,0,2,1,2,0.017857142857142856,5,4323.35,0.01799114317758738,1.3892857142857142,4246.147321428572,1,110,2
0,1,1,25,1,1,0,0,0,1,0,0,1,55.1,1466.1,0,1,1,1,0.038461538461538464,3,1466.1,0.03755708540658442,2.1192307692307693,1409.7115384615383,0,25,1
0,1,0,72,1,1,1,1,1,1,1,1,1,117.8,8684.8,1,1,2,2,0.0136986301369863,8,8684.8,0.013562366160860255,1.6136986301369862,8565.8301369863,1,72,2
0,1,0,72,1,1,0,0,0,0,0,0,1,24.15,1776.45,0,2,0,3,0.0136986301369863,2,1776.45,0.013586880081014935,0.3308219178082192,1752.1150684931506,0,144,2
0,0,1,65,0,0,0,1,0,1,1,0,0,45.25,2933.95,0,2,1,1,0.015151515151515152,3,2933.95,0.01541763914206375,0.6856060606060606,2889.496212121212,0,130,0
1,0,0,54,1,1,0,1,0,0,0,0,1,79.5,4370.25,1,0,2,0,0.01818181818181818,3,4370.25,0.01818701744352302,1.4454545454545455,4290.790909090909,1,0,1
0,1,1,7,1,0,0,0,0,0,0,0,0,20.25,144.35,0,0,0,1,0.125,1,144.35,0.1393188854489164,2.53125,126.30624999999999,0,0,0
0,1,0,72,1,1,1,1,0,1,0,0,0,64.75,4804.75,0,2,1,2,0.0136986301369863,5,4804.75,0.013473443271081516,0.886986301369863,4738.931506849315,1,144,1
0,1,0,21,1,0,0,0,0,0,1,0,0,54.6,1125.2,0,0,1,2,0.045454545454545456,2,1125.2,0.04848161960575386,2.481818181818182,1074.0545454545456,0,0,1
0,0,0,2,1,0,0,0,0,0,0,0,1,20.7,39.85,0,0,0,2,0.3333333333333333,1,39.85,0.5067319461444308,6.8999999999999995,26.56666666666667,0,0,2
1,0,0,4,1,0,0,0,1,0,1,1,1,94.75,422.4,0,0,2,0,0.2,4,422.4,0.22378365611714693,18.95,337.92,0,0,1
0,1,0,3,1,1,0,0,0,1,0,0,1,79.65,251.75,1,0,2,2,0.25,3,251.75,0.31513353115727005,19.9125,188.8125,0,0,2
0,1,0,72,1,1,1,1,1,1,1,1,0,115.8,8332.15,0,2,2,3,0.0136986301369863,8,8332.15,0.013896305718725813,1.5863013698630137,8218.01095890411,1,144,1
0,0,0,6,1,0,1,0,0,0,0,0,1,49.45,314.6,0,0,1,0,0.14285714285714285,2,314.6,0.15668567807351078,7.064285714285715,269.6571428571429,0,0,1
0,0,0,52,1,0,0,0,1,0,0,1,1,83.8,4331.4,0,0,2,3,0.018867924528301886,3,4331.4,0.01934262764287693,1.581132075471698,4249.675471698113,1,0,2
1,1,0,69,1,1,0,1,1,0,0,1,1,95.35,6382.0,0,0,2,2,0.014285714285714285,5,6382.0,0.014938116872943757,1.362142857142857,6290.828571428572,1,0,2
0,0,0,8,1,0,0,0,1,0,1,1,1,94.7,740.3,1,0,2,0,0.1111111111111111,4,740.3,0.12774854984486714,10.522222222222222,658.0444444444444,0,0,1
1,0,0,8,1,0,0,0,1,0,0,0,1,74.05,600.15,0,0,2,2,0.1111111111111111,2,600.15,0.12318057057306829,8.227777777777778,533.4666666666666,0,0,2
1,0,0,63,1,1,0,0,1,0,0,1,1,89.6,5538.8,0,0,2,2,0.015625,4,5538.8,0.01617386909274703,1.4,5452.25625,1,0,2
0,0,0,60,1,1,1,1,1,1,1,1,1,116.6,7049.5,0,1,2,3,0.01639344262295082,8,7049.5,0.0165378341961563,1.9114754098360656,6933.934426229508,1,60,2
0,1,0,12,1,0,1,0,0,1,0,0,0,54.2,690.5,0,0,1,2,0.07692307692307693,3,690.5,0.07838033261026754,4.1692307692307695,637.3846153846155,0,0,1
0,0,0,13,1,0,0,0,0,0,0,0,1,19.3,279.3,0,0,0,1,0.07142857142857142,1,279.3,0.0688547984302533,1.3785714285714286,259.35,0,0,1
0,0,0,22,1,1,1,1,1,0,0,0,0,65.05,1427.55,0,0,1,1,0.043478260869565216,5,1427.55,0.04553568303524553,2.8282608695652174,1365.482608695652,0,0,0
0,0,0,5,1,1,0,0,1,0,1,0,1,92.5,452.7,1,0,2,0,0.16666666666666666,4,452.7,0.2038792153405334,15.416666666666666,377.25,0,0,1
0,1,1,1,1,0,0,0,0,0,0,0,0,19.45,19.45,1,0,0,1,0.5,1,19.45,0.9511002444987775,9.725,9.725,0,0,0
0,1,1,72,1,1,0,0,0,0,0,0,1,24.05,1709.15,0,2,0,2,0.0136986301369863,2,1709.15,0.014063093880653743,0.32945205479452055,1685.7369863013698,0,144,2
0,0,0,2,1,0,0,0,0,0,0,0,0,18.75,53.15,0,0,0,2,0.3333333333333333,1,53.15,0.3462603878116344,6.25,35.43333333333334,0,0,1
0,1,1,40,1,0,0,0,0,0,0,0,0,20.15,777.35,0,2,0,2,0.024390243902439025,1,777.35,0.025888096614633517,0.49146341463414633,758.390243902439,0,80,1
0,1,1,44,1,0,0,0,0,0,0,0,0,20.0,860.85,0,1,0,2,0.022222222222222223,1,860.85,0.023205894297151475,0.4444444444444444,841.72,0,44,1
1,1,0,71,1,0,1,1,0,1,1,0,1,71.0,5012.1,0,1,1,2,0.013888888888888888,5,5012.1,0.014162893219764217,0.9861111111111112,4942.4875,1,71,2
0,0,0,2,1,1,0,0,0,0,0,0,1,75.55,166.3,1,0,2,0,0.3333333333333333,2,166.3,0.45158398087268375,25.183333333333334,110.86666666666669,0,0,1
1,0,0,26,1,1,0,0,0,0,1,1,1,93.6,2404.1,0,0,2,0,0.037037037037037035,4,2404.1,0.03891730073593613,3.4666666666666663,2315.0592592592593,0,0,1
0,1,1,1,1,0,0,0,0,0,0,0,1,70.0,70.0,1,0,2,0,0.5,1,70.0,0.9859154929577465,35.0,35.0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,24.4,24.4,0,0,1,1,0.5,0,24.4,0.9606299212598425,12.2,12.2,0,0,0
0,1,1,65,1,0,1,0,0,1,1,1,1,74.8,4820.15,1,2,1,2,0.015151515151515152,5,4820.15,0.01551497049459154,1.1333333333333333,4747.117424242424,1,130,2
0,0,0,3,1,1,0,0,0,1,1,0,1,65.25,209.9,0,0,1,1,0.25,4,209.9,0.30938833570412516,16.3125,157.425,0,0,1
0,0,0,13,1,0,0,0,0,1,0,0,1,50.55,610.75,0,0,1,1,0.07142857142857142,2,610.75,0.08263179403351041,3.6107142857142853,567.125,0,0,1
0,1,0,33,1,1,0,1,1,0,1,1,1,104.4,3409.6,1,0,2,0,0.029411764705882353,6,3409.6,0.030610449774233276,3.070588235294118,3309.3176470588232,0,0,1
0,0,0,1,1,0,0,0,0,0,0,0,1,70.7,70.7,0,0,2,1,0.5,1,70.7,0.9860529986052998,35.35,35.35,0,0,1
0,1,1,4,1,0,0,0,0,0,0,0,0,45.25,155.35,0,0,1,1,0.2,1,155.35,0.28941477454429165,9.05,124.28,0,0,0
0,0,0,2,1,0,0,0,0,0,0,0,1,70.3,144.0,0,0,2,0,0.3333333333333333,1,144.0,0.48482758620689653,23.433333333333334,96.00000000000001,0,0,1
0,1,0,72,1,1,1,1,0,1,1,1,1,108.95,7875.0,0,2,2,3,0.0136986301369863,7,7875.0,0.01383316404266125,1.4924657534246575,7767.123287671232,1,144,2
0,1,1,37,1,1,0,0,0,0,0,0,0,26.45,911.6,0,0,0,1,0.02631578947368421,2,911.6,0.02898312513697129,0.6960526315789474,887.6105263157896,0,0,0
0,0,0,15,1,0,1,0,0,0,1,0,0,86.2,1270.2,1,0,2,0,0.0625,3,1270.2,0.06780994336060416,5.3875,1190.8125,0,0,0
0,0,0,23,1,0,0,0,0,0,0,0,1,19.65,478.1,0,1,0,3,0.041666666666666664,1,478.1,0.04101440200375704,0.81875,458.17916666666673,0,23,2
0,1,1,30,0,0,0,0,0,1,1,1,0,51.2,1561.5,1,0,1,3,0.03225806451612903,3,1561.5,0.032768,1.6516129032258065,1511.1290322580646,0,0,1
0,1,1,42,1,0,0,0,0,0,0,0,1,19.05,761.85,0,1,0,0,0.023255813953488372,1,761.85,0.024972143933931965,0.4430232558139535,744.1325581395349,0,42,1
0,0,0,32,1,1,1,0,0,0,1,1,0,74.75,2282.95,0,1,1,1,0.030303030303030304,5,2282.95,0.03272838722388844,2.265151515151515,2213.7696969696967,0,32,0
0,1,1,22,1,1,0,0,0,0,0,0,1,75.8,1615.1,0,0,2,2,0.043478260869565216,2,1615.1,0.04690303817833055,3.2956521739130435,1544.878260869565,0,0,2
0,1,0,42,0,0,0,0,0,0,0,0,1,25.1,1097.15,0,0,1,3,0.023255813953488372,0,1097.15,0.02285662250147976,0.5837209302325582,1071.6348837209302,0,0,2
0,0,0,8,1,0,0,0,0,0,0,0,0,44.45,369.3,0,0,1,1,0.1111111111111111,1,369.3,0.12003780718336485,4.938888888888889,328.26666666666665,0,0,0
0,1,1,65,1,1,1,0,1,0,1,1,1,104.3,6725.3,0,2,2,3,0.015151515151515152,6,6725.3,0.01550629618066396,1.5803030303030303,6623.401515151515,1,130,2
0,0,0,2,1,0,0,0,0,0,0,0,0,19.5,31.55,1,0,0,1,0.3333333333333333,1,31.55,0.599078341013825,6.5,21.033333333333335,0,0,0
0,1,1,70,1,1,1,1,1,1,1,1,1,89.0,6293.2,0,2,1,2,0.014084507042253521,8,6293.2,0.01414000190651711,1.2535211267605635,6204.56338028169,1,140,2
0,0,1,22,1,0,0,0,0,0,0,0,0,20.15,432.5,0,0,0,3,0.043478260869565216,1,432.5,0.04648212226066897,0.8760869565217391,413.69565217391306,0,0,1
1,0,0,4,1,1,0,0,0,0,0,0,1,74.9,321.75,1,0,2,0,0.2,2,321.75,0.2320681642137878,14.98,257.40000000000003,0,0,1
0,0,0,2,1,1,0,0,0,0,0,0,0,74.9,147.15,1,0,2,3,0.3333333333333333,2,147.15,0.5055686803914952,24.96666666666667,98.10000000000001,0,0,1
0,1,1,67,0,0,1,1,0,0,0,0,0,36.15,2434.45,0,2,1,2,0.014705882352941176,2,2434.45,0.014843252786959289,0.5316176470588235,2398.649264705882,0,134,1
0,0,0,25,1,0,0,0,0,0,0,0,1,19.2,532.1,0,0,0,3,0.038461538461538464,1,532.1,0.03601575689364096,0.7384615384615384,511.6346153846154,0,0,2
0,1,0,20,1,0,0,0,0,0,0,0,0,19.25,375.25,0,0,0,2,0.047619047619047616,1,375.25,0.05116279069767442,0.9166666666666666,357.38095238095235,0,0,1
0,0,1,2,1,0,1,0,0,0,0,1,1,61.2,125.95,0,0,1,3,0.3333333333333333,3,125.95,0.4820795588814494,20.400000000000002,83.96666666666668,0,0,2
0,0,0,51,1,0,0,0,0,0,0,0,0,20.45,1042.65,0,2,0,1,0.019230769230769232,1,1042.65,0.019594691706989888,0.39326923076923076,1022.5990384615385,0,102,0
0,1,1,46,0,0,1,1,0,0,0,0,0,35.05,1620.25,0,0,1,2,0.02127659574468085,2,1620.25,0.02161912104857363,0.7457446808510638,1585.776595744681,0,0,1
0,0,0,25,1,1,0,1,0,0,1,1,1,100.25,2387.75,1,0,2,0,0.038461538461538464,5,2387.75,0.04196755625327054,3.855769230769231,2295.9134615384614,0,0,1
0,0,1,13,1,0,0,0,0,0,0,0,0,44.0,659.35,0,0,1,1,0.07142857142857142,1,659.35,0.06663133186946316,3.142857142857143,612.2535714285715,0,0,0
1,0,0,25,1,1,1,1,0,0,1,1,1,102.8,2660.2,1,0,2,1,0.038461538461538464,6,2660.2,0.038629189839170304,3.9538461538461536,2557.8846153846152,0,0,1
0,1,1,26,1,0,0,0,1,0,0,0,0,50.35,1285.8,0,1,1,1,0.037037037037037035,2,1285.8,0.03912806963009015,1.864814814814815,1238.177777777778,0,26,0
0,0,0,43,1,1,0,0,0,1,1,1,1,100.0,4211.55,1,1,2,0,0.022727272727272728,5,4211.55,0.02373859063987371,2.272727272727273,4115.832954545454,1,43,1
0,0,1,19,1,0,0,0,0,0,0,0,1,20.0,377.55,0,0,0,0,0.05,1,377.55,0.05283317923656056,1.0,358.6725,0,0,1
0,1,0,10,1,0,0,1,0,1,1,1,1,99.85,990.9,1,0,2,0,0.09090909090909091,5,990.9,0.10066538965621534,9.077272727272726,900.8181818181818,0,0,1
0,0,1,2,1,1,0,0,0,0,1,1,1,94.2,193.8,1,0,2,2,0.3333333333333333,4,193.8,0.48357289527720737,31.400000000000002,129.20000000000002,0,0,2
0,1,0,72,1,1,1,1,0,1,1,1,1,86.4,6058.95,0,2,1,2,0.0136986301369863,7,6058.95,0.014257543379070786,1.1835616438356165,5975.950684931507,1,144,2
1,0,0,18,1,1,1,1,0,0,0,0,1,58.4,964.9,0,0,1,3,0.05263157894736842,4,964.9,0.060461745522310796,3.0736842105263156,914.1157894736842,0,0,2
1,0,0,9,1,1,0,0,0,0,0,1,1,83.85,790.15,1,0,2,0,0.1,3,790.15,0.10598495860456297,8.385,711.135,0,0,1
1,0,0,27,1,1,0,0,1,0,0,1,0,88.3,2467.75,1,0,2,3,0.03571428571428571,4,2467.75,0.035767088607594935,3.1535714285714285,2379.6160714285716,0,0,1
0,0,0,24,1,1,0,0,0,0,1,1,1,94.1,2322.85,0,0,2,0,0.04,4,2322.85,0.040493147148051724,3.764,2229.9359999999997,0,0,1
0,0,0,69,1,0,0,1,1,1,1,1,1,104.05,7262.0,1,1,2,2,0.014285714285714285,6,7262.0,0.014326036073247969,1.4864285714285714,7158.257142857144,1,69,2
0,1,0,46,1,1,0,1,1,1,1,1,1,108.9,4854.3,0,2,2,3,0.02127659574468085,7,4854.3,0.022429098098984614,2.317021276595745,4751.017021276596,1,92,2
1,0,0,72,1,1,1,1,1,1,0,1,1,107.4,7748.75,0,2,2,2,0.0136986301369863,7,7748.75,0.013858511564889191,1.4712328767123288,7642.602739726027,1,144,2
0,1,0,22,1,0,0,0,1,0,1,1,1,94.7,1914.9,1,0,2,3,0.043478260869565216,4,1914.9,0.04942846703898951,4.1173913043478265,1831.6434782608696,0,0,2
1,1,0,70,1,1,1,0,0,0,0,1,1,90.85,6470.1,0,0,2,0,0.014084507042253521,4,6470.1,0.014039344160961814,1.2795774647887324,6378.971830985916,1,0,1
0,0,0,2,1,0,0,0,0,0,0,0,0,19.9,57.4,0,0,0,0,0.3333333333333333,1,57.4,0.3407534246575342,6.633333333333333,38.26666666666667,0,0,0
0,1,0,31,1,0,0,0,1,1,0,1,1,66.4,2019.8,0,0,1,3,0.03125,4,2019.8,0.03285827395091053,2.075,1956.6812499999999,0,0,2
1,1,0,56,1,1,0,0,1,0,1,1,1,100.65,5688.05,1,0,2,2,0.017543859649122806,5,5688.05,0.01769188177287948,1.7657894736842106,5588.259649122807,1,0,2
